Commentary	Ref	Literature(PubmedID)	value
1 	181	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	48000.0
gel filtration	181	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50000.0
gel filtration	216	https://www.brenda-enzymes.org/literature.php?r=666703	32000.0
equilibrium sedimentation	243	https://www.brenda-enzymes.org/literature.php?r=171646	18500.0
equilibrium sedimentation	244	https://www.brenda-enzymes.org/literature.php?r=171646	18500.0
equilibrium sedimentation	245	https://www.brenda-enzymes.org/literature.php?r=171646	18500.0
equilibrium sedimentation	246	https://www.brenda-enzymes.org/literature.php?r=171646	18500.0
endo-beta-D-xylanase B, gel filtration	248	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	248	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	248	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	249	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	249	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	249	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	250	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	250	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	250	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	251	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	251	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	251	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	252	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	252	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	252	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	253	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	253	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	253	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	254	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	254	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	254	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	255	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	255	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	255	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
endo-beta-D-xylanase B, gel filtration	256	https://www.brenda-enzymes.org/literature.php?r=171626	15000.0
SDS-PAGE	256	https://www.brenda-enzymes.org/literature.php?r=678008	38000.0
endo-beta-D-xylanase A, gel filtration	256	https://www.brenda-enzymes.org/literature.php?r=171626	85000.0
1 	263	https://www.ncbi.nlm.nih.gov/pubmed/?term=19352037	23000.0
1 	264	https://www.ncbi.nlm.nih.gov/pubmed/?term=19352037	23000.0
1 	265	https://www.ncbi.nlm.nih.gov/pubmed/?term=19352037	23000.0
SDS-PAGE, Xyl I	268	https://www.brenda-enzymes.org/literature.php?r=681342	23000.0
